Trials = 10000
Wishes Available: 1        X: 99.7000%       C0: 0.3000%        C1: 0.0000%        C2: 0.0000%        C3: 0.0000%        C4: 0.0000%        C5: 0.0000%        C6: 0.0000%   
Wishes Available: 271      X: 0.0000%        C0: 9.3900%        C1: 46.0900%       C2: 33.1600%       C3: 9.5100%        C4: 1.5700%        C5: 0.2200%        C6: 0.0600%   
Wishes Available: 272      X: 0.0000%        C0: 8.8100%        C1: 45.2600%       C2: 33.3100%       C3: 10.6400%       C4: 1.7200%        C5: 0.2100%        C6: 0.0500%   
Wishes Available: 273      X: 0.0000%        C0: 9.0900%        C1: 45.2400%       C2: 33.3200%       C3: 10.1700%       C4: 1.9400%        C5: 0.2300%        C6: 0.0100%   
Wishes Available: 274      X: 0.0000%        C0: 8.7100%        C1: 45.1500%       C2: 34.1600%       C3: 10.0300%       C4: 1.7100%        C5: 0.2200%        C6: 0.0200%   
Wishes Available: 275      X: 0.0000%        C0: 8.4800%        C1: 45.1800%       C2: 33.9500%       C3: 10.4600%       C4: 1.7200%        C5: 0.1800%        C6: 0.0300%   
Wishes Available: 276      X: 0.0000%        C0: 8.5200%        C1: 43.9500%       C2: 34.6000%       C3: 10.5100%       C4: 2.1200%        C5: 0.2700%        C6: 0.0300%   
Wishes Available: 277      X: 0.0000%        C0: 8.4100%        C1: 43.9900%       C2: 34.3100%       C3: 10.8500%       C4: 2.1800%        C5: 0.2600%        C6: 0.0000%   
Wishes Available: 278      X: 0.0000%        C0: 7.5700%        C1: 43.9800%       C2: 35.1500%       C3: 10.9800%       C4: 2.0500%        C5: 0.2100%        C6: 0.0600%   
Wishes Available: 279      X: 0.0000%        C0: 7.3600%        C1: 43.1900%       C2: 34.9200%       C3: 11.9400%       C4: 2.3500%        C5: 0.2000%        C6: 0.0400%   
Wishes Available: 280      X: 0.0000%        C0: 7.9500%        C1: 43.6300%       C2: 35.2100%       C3: 10.5800%       C4: 2.2300%        C5: 0.3400%        C6: 0.0600%   
Wishes Available: 281      X: 0.0000%        C0: 7.8100%        C1: 42.7700%       C2: 35.1500%       C3: 11.5200%       C4: 2.4300%        C5: 0.2900%        C6: 0.0300%   
Wishes Available: 282      X: 0.0000%        C0: 7.3700%        C1: 42.8500%       C2: 35.2300%       C3: 12.0200%       C4: 2.1400%        C5: 0.3600%        C6: 0.0300%   
Wishes Available: 283      X: 0.0000%        C0: 7.2500%        C1: 41.8000%       C2: 36.2700%       C3: 12.1900%       C4: 2.1700%        C5: 0.2900%        C6: 0.0300%   
Wishes Available: 284      X: 0.0000%        C0: 7.4100%        C1: 42.3600%       C2: 35.5000%       C3: 12.1400%       C4: 2.1600%        C5: 0.3900%        C6: 0.0400%   
Wishes Available: 285      X: 0.0000%        C0: 6.6400%        C1: 41.7800%       C2: 36.2400%       C3: 12.4500%       C4: 2.5000%        C5: 0.3600%        C6: 0.0300%   
Wishes Available: 286      X: 0.0000%        C0: 6.8700%        C1: 41.3500%       C2: 36.4400%       C3: 12.5300%       C4: 2.5300%        C5: 0.2600%        C6: 0.0200%   
Wishes Available: 287      X: 0.0000%        C0: 6.5300%        C1: 41.2300%       C2: 36.0500%       C3: 13.2500%       C4: 2.5200%        C5: 0.3700%        C6: 0.0500%   
Wishes Available: 288      X: 0.0000%        C0: 7.2400%        C1: 40.1400%       C2: 37.1500%       C3: 12.5500%       C4: 2.4800%        C5: 0.4200%        C6: 0.0200%   
Wishes Available: 289      X: 0.0000%        C0: 6.6700%        C1: 39.5000%       C2: 37.3300%       C3: 13.4200%       C4: 2.6300%        C5: 0.4100%        C6: 0.0400%   
Wishes Available: 290      X: 0.0000%        C0: 6.3100%        C1: 40.7000%       C2: 36.1500%       C3: 13.6100%       C4: 2.7600%        C5: 0.4100%        C6: 0.0600%   
Wishes Available: 291      X: 0.0000%        C0: 6.0900%        C1: 39.1900%       C2: 37.6100%       C3: 14.0500%       C4: 2.5300%        C5: 0.4800%        C6: 0.0500%   
Wishes Available: 292      X: 0.0000%        C0: 5.7900%        C1: 39.8200%       C2: 36.6200%       C3: 14.4100%       C4: 2.8400%        C5: 0.4200%        C6: 0.1000%   
Wishes Available: 293      X: 0.0000%        C0: 6.5300%        C1: 38.6600%       C2: 37.5800%       C3: 13.9900%       C4: 2.8400%        C5: 0.3100%        C6: 0.0900%   
Wishes Available: 294      X: 0.0000%        C0: 5.6200%        C1: 37.7700%       C2: 38.7100%       C3: 14.3900%       C4: 3.1000%        C5: 0.3800%        C6: 0.0300%   
Wishes Available: 295      X: 0.0000%        C0: 5.8000%        C1: 39.3100%       C2: 36.8100%       C3: 14.6700%       C4: 2.9400%        C5: 0.4100%        C6: 0.0600%   
Wishes Available: 296      X: 0.0000%        C0: 5.7300%        C1: 38.0700%       C2: 38.0200%       C3: 14.6200%       C4: 3.1700%        C5: 0.3700%        C6: 0.0200%   
Wishes Available: 297      X: 0.0000%        C0: 5.5300%        C1: 36.9800%       C2: 38.3100%       C3: 15.1500%       C4: 3.3600%        C5: 0.5700%        C6: 0.1000%   
Wishes Available: 298      X: 0.0000%        C0: 5.5000%        C1: 37.7300%       C2: 38.1200%       C3: 14.8800%       C4: 3.1500%        C5: 0.6000%        C6: 0.0200%   
Wishes Available: 299      X: 0.0000%        C0: 5.1500%        C1: 36.7900%       C2: 38.5500%       C3: 15.7000%       C4: 3.2100%        C5: 0.5200%        C6: 0.0800%   
Wishes Available: 300      X: 0.0000%        C0: 5.4600%        C1: 36.9900%       C2: 37.9900%       C3: 15.4300%       C4: 3.4400%        C5: 0.6100%        C6: 0.0800%   
Wishes Available: 301      X: 0.0000%        C0: 5.4100%        C1: 36.3700%       C2: 38.4400%       C3: 15.1500%       C4: 3.9800%        C5: 0.6100%        C6: 0.0400%   
Wishes Available: 302      X: 0.0000%        C0: 5.2900%        C1: 35.6100%       C2: 39.1000%       C3: 15.8000%       C4: 3.7000%        C5: 0.4300%        C6: 0.0700%   
Wishes Available: 303      X: 0.0000%        C0: 4.2400%        C1: 37.0000%       C2: 38.5000%       C3: 16.2200%       C4: 3.4600%        C5: 0.4500%        C6: 0.1300%   
Wishes Available: 304      X: 0.0000%        C0: 4.3600%        C1: 36.6500%       C2: 38.5700%       C3: 16.1100%       C4: 3.4900%        C5: 0.7400%        C6: 0.0800%   
Wishes Available: 305      X: 0.0000%        C0: 4.3700%        C1: 35.7300%       C2: 39.0900%       C3: 16.4900%       C4: 3.7800%        C5: 0.4900%        C6: 0.0500%   
Wishes Available: 306      X: 0.0000%        C0: 4.3600%        C1: 35.9200%       C2: 38.5800%       C3: 16.4200%       C4: 4.0300%        C5: 0.6200%        C6: 0.0700%   
Wishes Available: 307      X: 0.0000%        C0: 3.8600%        C1: 35.3100%       C2: 39.8300%       C3: 16.5000%       C4: 3.8300%        C5: 0.5600%        C6: 0.1100%   
Wishes Available: 308      X: 0.0000%        C0: 3.5500%        C1: 34.4300%       C2: 39.9000%       C3: 17.3400%       C4: 4.1400%        C5: 0.6000%        C6: 0.0400%   
Wishes Available: 309      X: 0.0000%        C0: 2.7900%        C1: 33.7600%       C2: 40.9900%       C3: 17.6700%       C4: 4.1300%        C5: 0.6200%        C6: 0.0400%   
Wishes Available: 310      X: 0.0000%        C0: 2.5700%        C1: 34.0300%       C2: 40.4600%       C3: 17.9100%       C4: 4.1700%        C5: 0.7600%        C6: 0.1000%   
Wishes Available: 311      X: 0.0000%        C0: 2.2300%        C1: 33.4500%       C2: 41.2100%       C3: 18.2000%       C4: 4.2100%        C5: 0.6400%        C6: 0.0600%   
Wishes Available: 312      X: 0.0000%        C0: 1.9600%        C1: 32.5000%       C2: 41.9900%       C3: 18.3500%       C4: 4.4200%        C5: 0.6900%        C6: 0.0900%   
Wishes Available: 313      X: 0.0000%        C0: 1.8400%        C1: 32.4300%       C2: 41.9700%       C3: 18.2900%       C4: 4.4700%        C5: 0.9300%        C6: 0.0700%   
Wishes Available: 314      X: 0.0000%        C0: 1.4800%        C1: 31.9900%       C2: 42.6600%       C3: 18.8900%       C4: 4.1500%        C5: 0.7600%        C6: 0.0700%   
Wishes Available: 315      X: 0.0000%        C0: 1.1400%        C1: 30.7900%       C2: 43.2600%       C3: 19.4100%       C4: 4.5300%        C5: 0.8000%        C6: 0.0700%   
Wishes Available: 316      X: 0.0000%        C0: 0.7900%        C1: 29.1000%       C2: 44.4300%       C3: 20.0700%       C4: 4.6300%        C5: 0.7800%        C6: 0.2000%   
Wishes Available: 317      X: 0.0000%        C0: 0.4500%        C1: 30.0700%       C2: 43.4900%       C3: 20.4100%       C4: 4.7300%        C5: 0.6900%        C6: 0.1600%   
Wishes Available: 318      X: 0.0000%        C0: 0.3500%        C1: 29.8100%       C2: 43.9400%       C3: 19.9400%       C4: 5.1300%        C5: 0.6700%        C6: 0.1600%   
Wishes Available: 319      X: 0.0000%        C0: 0.2700%        C1: 28.7300%       C2: 44.8200%       C3: 20.4300%       C4: 4.8000%        C5: 0.8200%        C6: 0.1300%   
Wishes Available: 320      X: 0.0000%        C0: 0.2500%        C1: 27.9600%       C2: 44.1600%       C3: 21.3900%       C4: 5.3100%        C5: 0.8000%        C6: 0.1300%   
Wishes Available: 321      X: 0.0000%        C0: 0.1400%        C1: 27.6400%       C2: 44.5800%       C3: 21.1000%       C4: 5.4900%        C5: 0.9000%        C6: 0.1500%   
Wishes Available: 322      X: 0.0000%        C0: 0.0900%        C1: 28.1000%       C2: 44.3100%       C3: 20.9400%       C4: 5.3700%        C5: 1.0400%        C6: 0.1500%   
Wishes Available: 323      X: 0.0000%        C0: 0.0900%        C1: 27.6400%       C2: 43.9300%       C3: 21.4700%       C4: 5.7900%        C5: 0.9800%        C6: 0.1000%   
Wishes Available: 324      X: 0.0000%        C0: 0.0100%        C1: 26.7200%       C2: 44.2600%       C3: 22.0200%       C4: 5.7500%        C5: 1.0800%        C6: 0.1600%   
Wishes Available: 325      X: 0.0000%        C0: 0.0100%        C1: 27.4000%       C2: 43.9000%       C3: 21.7100%       C4: 5.9900%        C5: 0.8400%        C6: 0.1500%   
Wishes Available: 326      X: 0.0000%        C0: 0.0100%        C1: 26.2300%       C2: 44.5100%       C3: 22.4500%       C4: 5.6000%        C5: 1.0300%        C6: 0.1700%   
Wishes Available: 327      X: 0.0000%        C0: 0.0100%        C1: 26.0100%       C2: 44.6700%       C3: 22.2900%       C4: 5.9000%        C5: 1.0000%        C6: 0.1200%   
Wishes Available: 328      X: 0.0000%        C0: 0.0000%        C1: 25.0500%       C2: 44.5900%       C3: 23.2400%       C4: 5.9900%        C5: 0.9900%        C6: 0.1400%   
Wishes Available: 329      X: 0.0000%        C0: 0.0100%        C1: 24.9600%       C2: 44.9100%       C3: 23.0300%       C4: 5.9300%        C5: 1.0500%        C6: 0.1100%   
Wishes Available: 330      X: 0.0000%        C0: 0.0000%        C1: 24.5400%       C2: 43.5200%       C3: 24.2400%       C4: 6.3300%        C5: 1.1500%        C6: 0.2200%   
Wishes Available: 331      X: 0.0000%        C0: 0.0000%        C1: 24.5900%       C2: 43.7900%       C3: 23.8100%       C4: 6.4700%        C5: 1.1700%        C6: 0.1700%   
Wishes Available: 332      X: 0.0000%        C0: 0.0000%        C1: 23.3200%       C2: 43.9200%       C3: 24.9800%       C4: 6.3200%        C5: 1.2100%        C6: 0.2500%   
Wishes Available: 333      X: 0.0000%        C0: 0.0000%        C1: 23.6200%       C2: 43.9800%       C3: 24.4800%       C4: 6.5900%        C5: 1.1700%        C6: 0.1600%   
Wishes Available: 334      X: 0.0000%        C0: 0.0000%        C1: 23.4600%       C2: 44.0300%       C3: 23.7600%       C4: 7.1000%        C5: 1.4600%        C6: 0.1900%   
Wishes Available: 335      X: 0.0000%        C0: 0.0000%        C1: 22.9100%       C2: 43.9000%       C3: 24.5800%       C4: 7.0400%        C5: 1.3600%        C6: 0.2100%   
Wishes Available: 336      X: 0.0000%        C0: 0.0000%        C1: 22.6800%       C2: 43.7800%       C3: 24.8000%       C4: 6.9500%        C5: 1.5900%        C6: 0.2000%   
Wishes Available: 337      X: 0.0000%        C0: 0.0000%        C1: 22.3700%       C2: 43.7200%       C3: 25.3000%       C4: 6.9900%        C5: 1.4200%        C6: 0.2000%   
Wishes Available: 338      X: 0.0000%        C0: 0.0000%        C1: 21.4200%       C2: 44.7300%       C3: 25.3400%       C4: 6.8700%        C5: 1.3900%        C6: 0.2500%   
Wishes Available: 339      X: 0.0000%        C0: 0.0000%        C1: 21.9200%       C2: 42.8500%       C3: 26.1100%       C4: 7.6800%        C5: 1.2500%        C6: 0.1900%   
Wishes Available: 340      X: 0.0000%        C0: 0.0000%        C1: 22.1000%       C2: 43.3300%       C3: 25.1700%       C4: 7.8000%        C5: 1.3700%        C6: 0.2300%   
Wishes Available: 341      X: 0.0000%        C0: 0.0000%        C1: 20.3200%       C2: 43.6200%       C3: 26.4300%       C4: 7.9200%        C5: 1.4600%        C6: 0.2500%   
Wishes Available: 342      X: 0.0000%        C0: 0.0000%        C1: 21.0500%       C2: 42.6000%       C3: 26.5100%       C4: 8.0900%        C5: 1.5200%        C6: 0.2300%   
Wishes Available: 343      X: 0.0000%        C0: 0.0000%        C1: 20.6200%       C2: 42.5300%       C3: 27.2100%       C4: 7.8700%        C5: 1.5200%        C6: 0.2500%   
Wishes Available: 344      X: 0.0000%        C0: 0.0000%        C1: 20.2000%       C2: 43.3500%       C3: 26.4000%       C4: 8.3300%        C5: 1.5000%        C6: 0.2200%   
Wishes Available: 345      X: 0.0000%        C0: 0.0000%        C1: 20.0100%       C2: 43.1300%       C3: 26.8900%       C4: 7.8300%        C5: 1.8200%        C6: 0.3200%   
Wishes Available: 346      X: 0.0000%        C0: 0.0000%        C1: 19.3200%       C2: 42.3800%       C3: 28.1100%       C4: 8.3400%        C5: 1.4500%        C6: 0.4000%   
Wishes Available: 347      X: 0.0000%        C0: 0.0000%        C1: 19.4200%       C2: 42.5700%       C3: 27.1200%       C4: 8.7000%        C5: 1.8500%        C6: 0.3400%   
Wishes Available: 348      X: 0.0000%        C0: 0.0000%        C1: 18.5500%       C2: 42.8900%       C3: 26.9300%       C4: 9.3700%        C5: 1.9400%        C6: 0.3200%   
Wishes Available: 349      X: 0.0000%        C0: 0.0000%        C1: 18.4500%       C2: 42.5900%       C3: 27.5100%       C4: 9.0100%        C5: 2.0400%        C6: 0.4000%   
Wishes Available: 350      X: 0.0000%        C0: 0.0000%        C1: 17.9900%       C2: 42.3000%       C3: 28.2900%       C4: 9.0700%        C5: 2.0000%        C6: 0.3500%   
Wishes Available: 351      X: 0.0000%        C0: 0.0000%        C1: 17.9900%       C2: 41.7100%       C3: 29.0300%       C4: 9.2200%        C5: 1.7300%        C6: 0.3200%   
Wishes Available: 352      X: 0.0000%        C0: 0.0000%        C1: 18.0200%       C2: 41.8200%       C3: 28.0200%       C4: 9.7800%        C5: 2.1000%        C6: 0.2600%   
Wishes Available: 353      X: 0.0000%        C0: 0.0000%        C1: 17.6600%       C2: 41.5400%       C3: 28.4200%       C4: 9.8200%        C5: 2.1500%        C6: 0.4100%   
Wishes Available: 354      X: 0.0000%        C0: 0.0000%        C1: 17.3900%       C2: 41.0000%       C3: 29.6700%       C4: 9.6200%        C5: 2.0000%        C6: 0.3200%   
Wishes Available: 355      X: 0.0000%        C0: 0.0000%        C1: 17.4300%       C2: 41.0600%       C3: 29.4900%       C4: 9.7200%        C5: 2.0400%        C6: 0.2600%   
Wishes Available: 356      X: 0.0000%        C0: 0.0000%        C1: 16.6200%       C2: 41.4500%       C3: 29.8200%       C4: 9.6600%        C5: 2.0700%        C6: 0.3800%   
Wishes Available: 357      X: 0.0000%        C0: 0.0000%        C1: 17.2200%       C2: 41.4200%       C3: 28.6800%       C4: 10.3000%       C5: 2.0400%        C6: 0.3400%   
Wishes Available: 358      X: 0.0000%        C0: 0.0000%        C1: 16.2100%       C2: 40.3500%       C3: 30.3600%       C4: 10.2600%       C5: 2.4100%        C6: 0.4100%   
Wishes Available: 359      X: 0.0000%        C0: 0.0000%        C1: 16.1800%       C2: 41.3300%       C3: 28.9000%       C4: 10.9300%       C5: 2.0900%        C6: 0.5700%   
Wishes Available: 360      X: 0.0000%        C0: 0.0000%        C1: 15.4600%       C2: 41.3000%       C3: 29.5600%       C4: 10.7800%       C5: 2.3800%        C6: 0.5200%   
Wishes Available: 361      X: 0.0000%        C0: 0.0000%        C1: 15.1800%       C2: 40.8700%       C3: 30.5900%       C4: 10.6900%       C5: 2.2400%        C6: 0.4300%   
Wishes Available: 362      X: 0.0000%        C0: 0.0000%        C1: 15.2400%       C2: 40.6500%       C3: 30.3300%       C4: 10.6500%       C5: 2.6200%        C6: 0.5100%   
Wishes Available: 363      X: 0.0000%        C0: 0.0000%        C1: 15.0400%       C2: 39.6300%       C3: 31.0600%       C4: 11.1200%       C5: 2.6200%        C6: 0.5300%   
Wishes Available: 364      X: 0.0000%        C0: 0.0000%        C1: 14.9600%       C2: 39.8800%       C3: 30.7300%       C4: 11.4000%       C5: 2.5900%        C6: 0.4400%   
Wishes Available: 365      X: 0.0000%        C0: 0.0000%        C1: 14.8200%       C2: 39.8300%       C3: 30.7500%       C4: 11.7200%       C5: 2.4700%        C6: 0.4100%   
Wishes Available: 366      X: 0.0000%        C0: 0.0000%        C1: 14.2900%       C2: 39.5900%       C3: 31.3400%       C4: 11.6300%       C5: 2.6300%        C6: 0.5200%   
Wishes Available: 367      X: 0.0000%        C0: 0.0000%        C1: 13.6400%       C2: 40.3500%       C3: 31.4100%       C4: 11.3500%       C5: 2.7600%        C6: 0.4900%   
Wishes Available: 368      X: 0.0000%        C0: 0.0000%        C1: 13.5700%       C2: 40.1000%       C3: 31.2200%       C4: 11.7800%       C5: 2.7800%        C6: 0.5500%   
Wishes Available: 369      X: 0.0000%        C0: 0.0000%        C1: 13.3300%       C2: 38.9100%       C3: 32.2500%       C4: 12.3400%       C5: 2.6300%        C6: 0.5400%   
Wishes Available: 370      X: 0.0000%        C0: 0.0000%        C1: 13.8100%       C2: 40.2400%       C3: 31.0800%       C4: 11.4800%       C5: 2.8500%        C6: 0.5400%   
Wishes Available: 371      X: 0.0000%        C0: 0.0000%        C1: 12.5800%       C2: 39.5000%       C3: 32.5400%       C4: 12.0100%       C5: 2.6500%        C6: 0.7200%   
Wishes Available: 372      X: 0.0000%        C0: 0.0000%        C1: 13.2100%       C2: 38.7900%       C3: 32.3300%       C4: 12.4200%       C5: 2.6100%        C6: 0.6400%   
Wishes Available: 373      X: 0.0000%        C0: 0.0000%        C1: 12.7200%       C2: 38.2800%       C3: 32.2700%       C4: 13.0000%       C5: 3.1000%        C6: 0.6300%   
Wishes Available: 374      X: 0.0000%        C0: 0.0000%        C1: 11.6200%       C2: 38.5600%       C3: 33.2200%       C4: 13.0200%       C5: 3.0700%        C6: 0.5100%   
Wishes Available: 375      X: 0.0000%        C0: 0.0000%        C1: 12.1700%       C2: 38.4200%       C3: 31.8900%       C4: 13.5600%       C5: 3.4200%        C6: 0.5400%   
Wishes Available: 376      X: 0.0000%        C0: 0.0000%        C1: 11.9000%       C2: 38.3900%       C3: 33.2800%       C4: 12.8600%       C5: 2.9900%        C6: 0.5800%   
Wishes Available: 377      X: 0.0000%        C0: 0.0000%        C1: 11.8500%       C2: 37.5700%       C3: 32.7900%       C4: 13.8200%       C5: 3.2200%        C6: 0.7500%   
Wishes Available: 378      X: 0.0000%        C0: 0.0000%        C1: 10.9700%       C2: 37.9100%       C3: 33.4600%       C4: 13.7800%       C5: 3.3500%        C6: 0.5300%   
Wishes Available: 379      X: 0.0000%        C0: 0.0000%        C1: 11.0300%       C2: 38.1000%       C3: 33.0400%       C4: 13.7300%       C5: 3.5200%        C6: 0.5800%   
Wishes Available: 380      X: 0.0000%        C0: 0.0000%        C1: 11.8000%       C2: 36.6700%       C3: 33.7800%       C4: 13.5000%       C5: 3.5200%        C6: 0.7300%   
Wishes Available: 381      X: 0.0000%        C0: 0.0000%        C1: 10.8000%       C2: 36.3800%       C3: 33.9400%       C4: 14.7800%       C5: 3.4500%        C6: 0.6500%   
Wishes Available: 382      X: 0.0000%        C0: 0.0000%        C1: 10.6000%       C2: 36.5900%       C3: 34.5900%       C4: 13.8700%       C5: 3.6700%        C6: 0.6800%   
Wishes Available: 383      X: 0.0000%        C0: 0.0000%        C1: 10.6100%       C2: 35.9400%       C3: 34.2300%       C4: 14.7800%       C5: 3.7900%        C6: 0.6500%   
Wishes Available: 384      X: 0.0000%        C0: 0.0000%        C1: 9.8800%        C2: 36.6100%       C3: 34.5000%       C4: 14.9100%       C5: 3.2600%        C6: 0.8400%   
Wishes Available: 385      X: 0.0000%        C0: 0.0000%        C1: 9.6300%        C2: 35.8800%       C3: 34.5200%       C4: 15.1100%       C5: 4.0500%        C6: 0.8100%   
Wishes Available: 386      X: 0.0000%        C0: 0.0000%        C1: 9.0500%        C2: 36.3000%       C3: 34.0300%       C4: 15.7500%       C5: 4.0700%        C6: 0.8000%   
Wishes Available: 387      X: 0.0000%        C0: 0.0000%        C1: 8.6300%        C2: 36.4700%       C3: 34.6200%       C4: 15.3900%       C5: 4.0900%        C6: 0.8000%   
Wishes Available: 388      X: 0.0000%        C0: 0.0000%        C1: 9.1700%        C2: 35.5400%       C3: 35.0200%       C4: 15.4800%       C5: 3.9600%        C6: 0.8300%   
Wishes Available: 389      X: 0.0000%        C0: 0.0000%        C1: 7.7200%        C2: 36.1400%       C3: 35.4200%       C4: 15.5200%       C5: 4.3700%        C6: 0.8300%   
Wishes Available: 390      X: 0.0000%        C0: 0.0000%        C1: 7.6900%        C2: 35.8100%       C3: 35.9100%       C4: 15.3500%       C5: 4.2700%        C6: 0.9700%   
Wishes Available: 391      X: 0.0000%        C0: 0.0000%        C1: 6.9100%        C2: 36.3800%       C3: 36.3000%       C4: 15.3700%       C5: 4.2200%        C6: 0.8200%   
Wishes Available: 392      X: 0.0000%        C0: 0.0000%        C1: 6.8300%        C2: 35.1600%       C3: 36.2000%       C4: 16.7100%       C5: 4.3200%        C6: 0.7800%   
Wishes Available: 393      X: 0.0000%        C0: 0.0000%        C1: 6.2700%        C2: 34.8000%       C3: 36.9600%       C4: 16.4400%       C5: 4.4400%        C6: 1.0900%   
Wishes Available: 394      X: 0.0000%        C0: 0.0000%        C1: 5.8800%        C2: 34.9800%       C3: 36.3900%       C4: 17.0100%       C5: 4.7900%        C6: 0.9500%   
Wishes Available: 395      X: 0.0000%        C0: 0.0000%        C1: 5.6100%        C2: 34.4500%       C3: 37.3200%       C4: 16.8200%       C5: 4.7200%        C6: 1.0800%   
Wishes Available: 396      X: 0.0000%        C0: 0.0000%        C1: 5.7300%        C2: 34.1400%       C3: 37.5600%       C4: 17.1300%       C5: 4.4700%        C6: 0.9700%   
Wishes Available: 397      X: 0.0000%        C0: 0.0000%        C1: 5.4200%        C2: 33.5100%       C3: 37.6600%       C4: 17.4000%       C5: 4.8700%        C6: 1.1400%   
Wishes Available: 398      X: 0.0000%        C0: 0.0000%        C1: 4.8800%        C2: 33.0300%       C3: 38.1000%       C4: 18.1200%       C5: 4.7700%        C6: 1.1000%   
Wishes Available: 399      X: 0.0000%        C0: 0.0000%        C1: 4.9300%        C2: 34.0100%       C3: 37.4400%       C4: 17.6000%       C5: 4.7900%        C6: 1.2300%   
Wishes Available: 400      X: 0.0000%        C0: 0.0000%        C1: 4.5300%        C2: 33.0200%       C3: 37.5500%       C4: 18.8800%       C5: 4.7900%        C6: 1.2300%   
Wishes Available: 401      X: 0.0000%        C0: 0.0000%        C1: 4.7700%        C2: 32.3100%       C3: 38.3500%       C4: 18.0300%       C5: 5.3300%        C6: 1.2100%   
Wishes Available: 402      X: 0.0000%        C0: 0.0000%        C1: 4.4100%        C2: 32.8600%       C3: 38.5300%       C4: 18.0800%       C5: 4.9100%        C6: 1.2100%   
Wishes Available: 403      X: 0.0000%        C0: 0.0000%        C1: 4.1100%        C2: 32.7700%       C3: 38.6700%       C4: 17.7800%       C5: 5.4200%        C6: 1.2500%   
Wishes Available: 404      X: 0.0000%        C0: 0.0000%        C1: 3.9900%        C2: 32.2900%       C3: 37.7400%       C4: 19.4300%       C5: 5.4300%        C6: 1.1200%   
Wishes Available: 405      X: 0.0000%        C0: 0.0000%        C1: 4.1800%        C2: 32.0200%       C3: 38.2700%       C4: 18.9000%       C5: 5.3900%        C6: 1.2400%   
Wishes Available: 406      X: 0.0000%        C0: 0.0000%        C1: 4.3200%        C2: 31.7800%       C3: 37.5300%       C4: 19.6400%       C5: 5.3900%        C6: 1.3400%   
Wishes Available: 407      X: 0.0000%        C0: 0.0000%        C1: 4.0700%        C2: 30.5000%       C3: 38.2200%       C4: 19.7800%       C5: 6.0700%        C6: 1.3600%   
Wishes Available: 408      X: 0.0000%        C0: 0.0000%        C1: 3.8100%        C2: 31.1400%       C3: 38.1100%       C4: 19.9100%       C5: 5.6200%        C6: 1.4100%   
Wishes Available: 409      X: 0.0000%        C0: 0.0000%        C1: 3.9400%        C2: 29.9700%       C3: 39.0000%       C4: 19.7300%       C5: 5.9200%        C6: 1.4400%   
Wishes Available: 410      X: 0.0000%        C0: 0.0000%        C1: 3.6700%        C2: 30.6800%       C3: 38.2400%       C4: 19.7900%       C5: 5.9100%        C6: 1.7100%   
Wishes Available: 411      X: 0.0000%        C0: 0.0000%        C1: 3.7400%        C2: 29.5300%       C3: 38.7900%       C4: 20.0900%       C5: 6.2400%        C6: 1.6100%   
Wishes Available: 412      X: 0.0000%        C0: 0.0000%        C1: 3.6800%        C2: 29.4200%       C3: 37.7000%       C4: 21.1000%       C5: 6.3300%        C6: 1.7700%   
Wishes Available: 413      X: 0.0000%        C0: 0.0000%        C1: 3.4100%        C2: 29.3100%       C3: 38.5100%       C4: 20.2000%       C5: 6.9700%        C6: 1.6000%   
Wishes Available: 414      X: 0.0000%        C0: 0.0000%        C1: 3.3000%        C2: 29.2500%       C3: 38.7200%       C4: 20.4700%       C5: 6.5900%        C6: 1.6700%   
Wishes Available: 415      X: 0.0000%        C0: 0.0000%        C1: 3.1700%        C2: 28.8300%       C3: 38.1700%       C4: 21.1600%       C5: 6.8200%        C6: 1.8500%   
Wishes Available: 416      X: 0.0000%        C0: 0.0000%        C1: 3.2500%        C2: 28.4900%       C3: 38.4300%       C4: 21.4200%       C5: 6.7300%        C6: 1.6800%   
Wishes Available: 417      X: 0.0000%        C0: 0.0000%        C1: 3.3600%        C2: 28.0000%       C3: 37.8000%       C4: 22.3600%       C5: 6.5700%        C6: 1.9100%   
Wishes Available: 418      X: 0.0000%        C0: 0.0000%        C1: 3.0200%        C2: 27.4400%       C3: 38.6400%       C4: 22.0800%       C5: 7.0400%        C6: 1.7800%   
Wishes Available: 419      X: 0.0000%        C0: 0.0000%        C1: 2.9700%        C2: 27.6800%       C3: 38.5300%       C4: 21.8600%       C5: 7.1500%        C6: 1.8100%   
Wishes Available: 420      X: 0.0000%        C0: 0.0000%        C1: 2.9900%        C2: 26.6500%       C3: 39.0800%       C4: 22.1500%       C5: 7.2700%        C6: 1.8600%   
Wishes Available: 421      X: 0.0000%        C0: 0.0000%        C1: 2.8000%        C2: 27.2700%       C3: 38.6000%       C4: 22.1300%       C5: 7.1700%        C6: 2.0300%   
Wishes Available: 422      X: 0.0000%        C0: 0.0000%        C1: 2.8000%        C2: 26.4800%       C3: 38.8200%       C4: 22.2800%       C5: 7.6900%        C6: 1.9300%   
Wishes Available: 423      X: 0.0000%        C0: 0.0000%        C1: 3.0700%        C2: 27.0100%       C3: 38.2200%       C4: 22.5100%       C5: 7.4600%        C6: 1.7300%   
Wishes Available: 424      X: 0.0000%        C0: 0.0000%        C1: 2.9400%        C2: 26.1200%       C3: 37.7000%       C4: 23.3300%       C5: 7.8300%        C6: 2.0800%   
